,pelicula_id,compañia,recaudacion
51172,291805,K/O Paper Products,334901337.0
51180,291805,TIK Films,334901337.0
51348,78492,,0.0
51349,339526,Universal Animation Studios,0.0
51352,363607,,0.0
51354,11392,Nordisk Film,0.0
51357,11390,Nordisk Film,0.0
51360,31264,New Line Cinema,0.0
51361,31264,Metaxa Corporation,0.0
51362,31264,Royal Film Traders,0.0
51369,45783,,0.0
51370,16884,,0.0
51371,57313,The Asylum,0.0
51374,308531,Paramount Pictures,245623848.0
51377,308531,Nickelodeon Movies,245623848.0
51380,308531,Platinum Dunes,245623848.0
51383,308531,5150 Action,245623848.0
51386,308531,Gama Entertainment Partners,245623848.0
51434,32790,The Hallmark Channel,0.0
51435,32790,Whizbang Films Inc.,0.0
51440,34598,Cinetel Films,0.0
51446,37237,,0.0
51449,33108,Soyuzmultfilm,0.0
51452,259693,New Line Cinema,320170008.0
51454,259693,Dune Entertainment,320170008.0
51456,259693,The Safran Company,320170008.0
51458,259693,Evergreen Media Group,320170008.0
51460,259693,warner bross Turkey,320170008.0
51462,259693,Soho VFX,320170008.0
51464,259693,Atomic Monster,320170008.0
51466,30656,IRS Media,0.0
51467,30656,Trans Atlantic Entertainment,0.0
51470,391757,Stage 6 Films,0.0
51472,43074,Columbia Pictures,229147509.0
51473,43074,Village Roadshow Pictures,229147509.0
51474,43074,"Montecito Picture Company, The",229147509.0
51475,43074,LStar Capital,229147509.0
51476,43074,Feigco Entertainment,229147509.0
51477,43074,Pascal Pictures,229147509.0
51478,43074,Ghostcorps,229147509.0
51493,52947,,0.0
51496,353610,WWE Studios,0.0
51497,370687,Arrowstorm Entertainment,0.0
51498,370687,Camera 40 Productions,0.0
51499,370687,Bellpond Films,0.0
51506,138705,Solar Films inc.,0.0
51509,150208,Solar Films inc.,0.0
51510,61123,Solar Films inc.,0.0
51511,80256,Solar Films inc.,0.0
51515,206789,Government of West Bengal,0.0
51516,400605,Contradiction Films,0.0
51517,400605,Legendary Digital Media,0.0
51518,400605,DR2 Productions,0.0
51522,324668,The Kennedy/Marshall Company,415484914.0
51525,324668,Captivate Entertainment,415484914.0
51528,324668,Pearl Street Films,415484914.0
51531,324668,Double Negative,415484914.0
51534,324668,Perfect World (Beijing) Pictures Co.,415484914.0
51552,172817,Tigmanshu Dhulia Films,0.0
51553,172817,Brandsmith Motion Pictures,0.0
51554,172817,Select Media Holdings- Moving Pictures,0.0
51564,263945,Universal Animation Studios,0.0
51568,40741,"Tokyo Eiga Co., Ltd.",0.0
51569,316727,Universal Pictures,118587880.0
51571,316727,Why Not Productions,118587880.0
51573,316727,Platinum Dunes,118587880.0
51575,316727,Blumhouse Productions,118587880.0
51593,278154,Blue Sky Studios,408579038.0
51594,278154,Twentieth Century Fox Animation,408579038.0
51601,388191,Mainstay Productions,0.0
51602,388191,Arrowstorm Entertainment,0.0
51603,388191,Camera 40 Productions,0.0
51610,328716,Showbox,0.0
51614,369776,Pathé Distribution,0.0
51615,12529,San Marco S.P.A./Crono S.P.A,0.0
51617,259634,,0.0
51618,46572,,0.0
51619,33201,,0.0
51621,58430,,0.0
51622,46784,,0.0
51623,46781,,0.0
51624,154441,Globo Filmes,1672940.0
51625,28406,Maxper Producciones Cinematográficas (Maximiliano Pérez Flórez),0.0
51626,40585,Gaumont International,0.0
51627,40585,Les Productions de la Guéville,0.0
51628,42498,Priya Films,0.0
51630,79106,Harmony Gold,0.0
51636,79106,Silvio Berlusconi Communications,0.0
51642,79106,Banque Paribas,0.0
51702,108432,Harmony Gold,0.0
51708,108432,Silvio Berlusconi Communications,0.0
51714,108432,Banque Paribas,0.0
51756,18560,,0.0
51759,24057,Cosgrove Hall Films,0.0
51761,183073,Ágata Films S.A.,0.0
51763,183073,Produzione Dario Sabatello,0.0
51765,48995,FilmTeknik,3142763.0
51773,48995,Multimedia Gesellschaft für Audiovisuelle Information mbH,3142763.0
51797,390734,Square Enix,269980.0
51799,390734,Digic Pictures,269980.0
51801,390734,Image Engine Design,269980.0
51833,334304,Epithète Films,0.0
51834,334304,Radar Films,0.0
51835,334304,Gaumont (co-production),0.0
51839,54107,Walt Disney Studios Home Entertainment,0.0
51842,390989,The Asylum,0.0
51843,390989,Syfy,0.0
51844,390989,BondIt,0.0
51851,21452,,0.0
51853,28808,Toho Company,0.0
51855,141267,Nordisk Film,0.0
51858,138115,Nordisk Film,0.0
51859,138115,Strix Drama AB,0.0
51864,138118,Nordisk Film,0.0
51867,136071,Nordisk Film,0.0
51868,136071,Strix Drama AB,0.0
51873,133879,Nordisk Film,0.0
51874,133879,Strix Drama AB,0.0
51879,24024,Nordisk Film,0.0
51881,24025,Nordisk Film,0.0
51885,24025,Strix Drama AB,0.0
51905,229007,Tre Vänner Produktion AB,0.0
51907,389614,,0.0
51909,231811,Tre Vänner Produktion AB,0.0
51911,168056,Tre Vänner Produktion AB,0.0
51913,168057,Tre Vänner Produktion AB,0.0
51916,231812,Tre Vänner Produktion AB,0.0
51918,248781,Drafthouse Films,0.0
51919,310602,Det Danske Filminstitut,0.0
51921,310602,TV2 Danmark,0.0
51923,310602,Nutmeg Movies,0.0
51925,278924,Davis-Films,125729635.0
51931,278924,Lionsgate,125729635.0
51937,278924,Millennium Films,125729635.0
51943,278924,Chartoff-Winkler Productions,125729635.0
51949,278924,ME2 Productions,125729635.0
51955,278924,Hurwitz Creative,125729635.0
52033,407375,UFO International Productions,0.0
52036,20583,,0.0
52040,30975,,0.0
52042,49857,Larry Levinson Productions,0.0
52043,49857,Alpine Medien Productions,0.0
52044,49857,RHI Entertainment,0.0
52057,21636,,0.0
52059,25182,,0.0
52063,81450,,0.0
52066,87311,,0.0
52069,348668,Det Danske Filminstitut,5900000.0
52070,348668,TV2 Danmark,5900000.0
52071,348668,Zentropa Entertainments20,5900000.0
52081,26945,Bandai Visual Company,0.0
52082,26945,Madhouse,0.0
52083,26945,NHK Enterprises,0.0
52084,26945,NHK,0.0
52085,26945,Shelty,0.0
52096,95610,Universal Pictures,211952420.0
52100,95610,StudioCanal,211952420.0
52104,95610,Working Title Films,211952420.0
52108,95610,Perfect World Pictures,211952420.0
52112,95610,Miramax,211952420.0
52116,382399,Castel Film Studio,53447.0
52118,382399,Riviera Films,53447.0
52120,382399,Sforzando Productions,53447.0
52134,347126,Pure Flix Productions,23507567.0
52135,391779,,0.0
52137,384641,JO Entertainment,0.0
52143,64961,,0.0
52146,44749,UTV Motion Pictures,0.0
52148,44749,Tips Industries,0.0
52150,44749,Illuminati Films Pvt Ltd,0.0
52152,38289,,0.0
52153,228432,Danmarks Radio (DR),0.0
52161,228432,SVT Drama,0.0
52185,34527,SVT Drama,0.0
52186,34527,Svensk Filmindustri (SF),0.0
52187,34527,Nordisk Film- & TV-Fond,0.0
52188,34527,Victoria Film,0.0
52189,34527,Rialto Film,0.0
52195,357786,Shaft,0.0
52198,55426,Lantis,0.0
52199,55426,Boris Films,0.0
52204,55431,,0.0
52207,55430,,0.0
52210,55435,The Klock Worx Co.,0.0
52211,55435,Ltd.,0.0
52212,55435,Production I.G.,0.0
52219,55437,,0.0
52222,55438,,0.0
52225,402331,Living Films,0.0
52226,402331,Universal 1440 Entertainment,0.0
52229,412519,Universal Pictures,0.0
52230,412519,Capital Arts Entertainment,0.0
52231,412519,Universal 1440 Entertainment,0.0
52241,36161,Soyuzmultfilm,0.0
52243,164990,Government of West Bengal,0.0
52244,16257,Studio 4°C,0.0
52246,36163,Soyuzmultfilm,0.0
52248,50717,Walt Disney Productions,0.0
52252,44173,RKO Radio Pictures,0.0
52254,171346,First National Pictures,0.0
52255,171346,Warner Bros.,0.0
52258,20413,Maruti International,0.0
52259,22240,Orly Films,0.0
52260,22240,TF1 Films Production,0.0
52261,22240,Films 7,0.0
52262,22240,Sédif Productions,0.0
52267,22623,GBVI,0.0
52268,36162,Союзмульфильм,0.0
52270,58051,,0.0
52273,411802,,0.0
52274,188489,I Got a Fish Productions,0.0
52275,188489,Moviehead Pictures,0.0
52282,152625,Seven Arts Films,0.0
52283,87788,Paramount Pictures,0.0
52286,410537,Marquis Productions,0.0
52287,410537,Thriller Films,0.0
52288,410537,AZ Film Studios,0.0
52289,36046,,3347647.0
52291,14631,,2025032.0
52292,32523,,1325092.0
52293,401650,Warner Bros. Animation,0.0
52294,18825,Shortcom,0.0
52295,18825,CALT Productions,0.0
52296,18825,Solo Moi,0.0
52297,18825,Kenavo,0.0
52298,406052,Commotion Pictures,0.0
52299,406052,Mostly Ghostly 3 Productions,0.0
52304,250388,Boll Kino Beteiligungs GmbH & Co. KG,0.0
52306,250388,Studio West Productions(VCC),0.0
52308,250388,Amok II Productions,0.0
52322,395925,Event Film Distribution,0.0
52328,10841,,0.0
52332,77946,Utopia Pictures,0.0
52334,77946,Beagle II Productions,0.0
52340,351211,Vertigo Entertainment,45172994.0
52342,351211,Lionsgate,45172994.0
52344,351211,Room 101,45172994.0
52346,351211,Snoot Entertainment,45172994.0
52348,351211,Hurwitz Creative,45172994.0
52360,308529,Radar Pictures,0.0
52362,308529,Headmon Entertainment & Productions,0.0
52368,25114,Toho Company,0.0
52371,39123,,0.0
52374,35701,,0.0
52378,27370,The Asylum,0.0
52381,62852,Toei Company,0.0
52385,21481,Disney Channel,0.0
52395,404461,North Bank Entertainment,0.0
52396,58443,Imagine Entertainment,0.0
52398,58443,Universal Pictures,0.0
52400,58443,Capital Arts Entertainment,0.0
52402,58443,Universal Studios Home Entertainment,0.0
52404,58443,Moonlighting Films,0.0
52406,389396,Ealing Studios,0.0
52412,20949,Maksim Gorki Studio,0.0
52416,355730,,0.0
52417,361261,,0.0
52420,338485,Muse Entertainment Enterprises,0.0
52421,338485,Moon Water Productions,0.0
52422,338485,Muse Entertainment LLC,0.0
52426,392629,,0.0
52428,37609,Disney Channel,0.0
52430,37609,BrownHouse Productions,0.0
52448,325189,Disney Channel,0.0
52449,325189,Rainforest Productions,0.0
52454,379992,Muse Entertainment Enterprises,0.0
52455,379992,Moon Water Productions,0.0
52460,32293,Disney Channel,0.0
52461,32293,BrownHouse Productions,0.0
52470,178682,Disney Channel,0.0
52471,178682,It's a Laugh Productions,0.0
52476,407171,Larry Levinson Productions,0.0
52477,407171,Muse Entertainment Enterprises,0.0
52478,407171,Moon Water Productions,0.0
52482,308686,Muse Entertainment Enterprises,0.0
52483,308686,Moon Water Productions,0.0
52486,64183,,0.0
52490,21780,,0.0
52492,231617,Front Street Pictures,0.0
52493,231617,Muse Entertainment Enterprises,0.0
52500,414762,,0.0
52503,63710,Universal Pictures,0.0
52504,63710,Marc Platt Productions,0.0
52505,63710,MFV Productions,0.0
52506,63710,Reel Deal Entertainment,0.0
52515,371181,,0.0
52517,25778,,0.0
52521,18182,,0.0
52523,25786,,0.0
52525,281506,Universal Studios,0.0
52527,37453,Revolution Studios,0.0
52529,37453,Red Om Films,0.0
52531,37453,Warner Bros.,0.0
52545,34075,,0.0
52547,407655,Film Afrika Worldwide,0.0
52548,407655,Warner Bros.,0.0
52555,89825,Asia-Do,0.0
52558,262848,Silver Sphere Corporation,0.0
52561,413441,,0.0
52563,207932,Columbia Pictures,220021259.0
52565,207932,Imagine Entertainment,220021259.0
52567,207932,Mid Atlantic Films,220021259.0
52569,207932,Sony Pictures Releasing,220021259.0
52571,207932,LStar Capital,220021259.0
52573,335796,Universal Pictures,81705746.0
52574,335796,Platinum Dunes,81705746.0
52575,335796,Hasbro,81705746.0
52576,335796,Blumhouse Productions,81705746.0
52577,335796,Allspark Pictures,81705746.0
52583,82406,,0.0
52586,72857,,0.0
52589,300424,Warner Bros. Animation,0.0
52593,67390,New World Pictures,0.0
52597,28425,Universal Pictures,0.0
52599,402543,,0.0
52602,414767,Muse Entertainment Enterprises,0.0
52606,330161,,0.0
52608,348631,Muse Entertainment Enterprises,0.0
52609,348631,Side Street Post,0.0
52616,343611,Paramount Pictures,162146076.0
52618,343611,Shanghai Film Group,162146076.0
52620,343611,TC Productions,162146076.0
52622,343611,Skydance Media,162146076.0
52624,343611,Huahua Media,162146076.0
52626,50699,Extraordinary Films Ltd.,0.0
52627,50699,Young Wolf Productions,0.0
52630,59762,Silent Films Inc.,0.0
52631,16143,Cirrus Communications,0.0
52632,338964,Ingenious Media,17782178.0
52633,338964,Broad Green Pictures,17782178.0
52634,338964,Miramax,17782178.0
52641,337550,Flat World Productions,0.0
52643,361758,Nikkatsu,0.0
52647,363611,Nikkatsu,0.0
52651,376538,Nikkatsu,0.0
52655,376543,Nikkatsu,0.0
52659,376548,Nikkatsu,0.0
52663,376553,Nikkatsu,0.0
52667,83865,,0.0
52669,250895,Melnitsa Animation Studio,18315000.0
52672,370545,Наше Кино,9409000.0
52675,33065,Kinokompaniya CTB,1730000.0
52678,33534,Melnitsa Animation Studio,3468423.0
52683,77304,Soyuzmultfilm,0.0
52686,279229,Tele München Fernseh Produktionsgesellschaft (TMG),0.0
52687,279229,Lieblingsfilm,0.0
52688,279229,mem-film,0.0
52689,279229,Geißendörfer Film- und Fernsehproduktion (GFF),0.0
52690,279229,ARRI Film & TV Services,0.0
52701,64428,Seven Arts Productions,0.0
52702,64428,Hammer Film Productions,0.0
52705,396330,Warner Bros. Animation,0.0
52708,86821,,0.0
52709,330459,Lucasfilm,1056057273.0
52710,330459,Walt Disney Pictures,1056057273.0
52711,330459,Allison Shearmur Productions,1056057273.0
52712,330459,Black Hangar Studios,1056057273.0
52713,330459,Stereo D,1056057273.0
52724,346672,Lakeshore Entertainment,81093313.0
52728,346672,Screen Gems,81093313.0
52732,346672,Sketch Films,81093313.0
52760,287281,Dead Gentlemen Productions,0.0
52762,37708,,0.0
52768,31245,Rick Sloane Productions,0.0
52773,297298,,0.0
52774,371153,,0.0
52775,140485,,0.0
52776,21752,Total Entertainment,0.0
52777,21752,Lereby Productions,0.0
52778,21752,Globo Filmes,0.0
52779,180371,,0.0
52780,154922,Melnitsa Animation Studio,0.0
52781,314946,Melnitsa Animation Studio,0.0
52785,52939,,19010585.0
52789,98596,Ópalo Films,1334173.0
52790,207323,Nordisk Film,0.0
52793,255746,Nordisk Film,0.0
52794,53693,Regner Grasten Film,0.0
52796,20679,Cable Stuff Productions,0.0
52799,403052,Illumination Entertainment,0.0
52801,18223,Insight Film Studios,0.0
52805,18223,Cinetel Films,0.0
52809,18223,New Line Home Entertainment,0.0
52837,362058,Wizart Animation,0.0
52840,67343,,0.0
52843,47971,Paramount Pictures,346147658.0
52844,47971,Revolution Studios,346147658.0
52845,47971,One Race Films,346147658.0
52846,47971,Rox Productions,346147658.0
52847,47971,Maple Cage Productions,346147658.0
52858,324849,Lin Pictures,311950384.0
52860,324849,Warner Bros. Animation,311950384.0
52862,324849,Warner Bros.,311950384.0
52864,324849,Animal Logic,311950384.0
52866,324849,DC Entertainment,311950384.0
52868,324849,Lord Miller,311950384.0
52870,324849,LEGO System A/S,311950384.0
52928,26461,Topsail Entertainment,0.0
52929,401544,Universal 1440 Entertainment,0.0
52930,401544,New Horizons Picture,0.0
52935,374205,Fuji Television Network,66207073.0
52936,374205,FUNimation Entertainment,66207073.0
52937,374205,Toei Animation,66207073.0
52938,374205,Toei Company,66207073.0
52951,400045,Out of Africa Entertainment,0.0
52952,400045,"Shaken, Not Stirred Productions",0.0
52953,400045,Martin Chase Productions,0.0
52954,60821,The Hallmark Channel,0.0
52956,60821,Whizbang Films Inc.,0.0
52974,61005,The Hallmark Channel,0.0
52975,61005,Whizbang Films Inc.,0.0
52980,14564,Paramount Pictures,83080890.0
52981,14564,Vertigo Entertainment,83080890.0
52982,14564,Macari/Edelstein,83080890.0
52983,14564,Parkes+MacDonald Image Nation,83080890.0
52984,14564,Waddieish Claretrap,83080890.0
52985,28670,Hammer Film Productions,0.0
52987,270047,,0.0
52988,362584,Shaft,0.0
52991,82088,VUFKU,0.0
52993,362585,Shaft,0.0
52996,227932,Migdal Filmes,0.0
52997,414937,,0.0
53015,324552,Thunder Road Pictures,171539887.0
53017,324552,LionsGate,171539887.0
53019,324552,87Eleven,171539887.0
53033,263115,Twentieth Century Fox Film Corporation,616801808.0
53035,263115,Donners' Company,616801808.0
53037,263115,Marvel Entertainment,616801808.0
53039,263115,TSG Entertainment,616801808.0
53057,180863,DNA Films,41412709.0
53059,180863,TriStar Pictures,41412709.0
53061,180863,Cloud Eight Films,41412709.0
53063,180863,Creative Scotland,41412709.0
53065,180863,Decibel Films,41412709.0
53067,180863,Film4,41412709.0
53081,34163,Home Box Office (HBO),0.0
53082,34163,Carlin Productions,0.0
53087,38499,Allied Vision,0.0
53088,38499,Allied Entertainments Group PLC,0.0
53089,173897,Constantin Film,312242626.0
53093,173897,Impact Pictures,312242626.0
53097,173897,Screen Gems,312242626.0
53101,173897,Davis Films,312242626.0
53137,374251,Magic Light Pictures,0.0
53139,341174,Universal Pictures,378827494.0
53140,341174,Perfect World Pictures (Beijing),378827494.0
53143,51322,Universal Pictures International Germany GmbH,0.0
53149,426580,BKG2H Productions,0.0
53150,426580,Bad Kids,0.0
53159,417503,,0.0
53163,417004,Anonymous Content,0.0
53165,79909,TLA Releasing,0.0
53166,79909,Tornado Film,0.0
53167,129237,Asmik Ace Entertainment,0.0
53168,24140,,0.0
53170,99099,Toei Company,0.0
53171,109080,TMS,862.0
53173,114370,TMS,0.0
53175,114372,TMS,0.0
53177,114371,TMS,0.0
53179,105231,TMS,0.0
53181,50253,Toei Animation,0.0
53183,83090,Toei Doga,0.0
53186,83091,Toei Doga,0.0
53189,66105,Toei Doga,0.0
53192,83088,Toei Doga,0.0
53195,376599,Go Faster Stripe,0.0
53196,59060,PolyGram Video,0.0
53197,40748,,0.0
53198,40120,,0.0
53199,17695,,0.0
53200,410988,Glass Eye Pix,0.0
53201,410988,Last Pictures,0.0
53202,410988,Berserker Entertainment,0.0
53206,309028,Toei Company,0.0
53207,29801,,0.0
53208,294161,Tietê Produções Cinematográficas,0.0
53209,294161,M.A. Marcondes,0.0
53214,278475,,0.0
53216,366499,Mod Producciones,0.0
53217,366499,Kowalski Films,0.0
53218,366499,Atresmedia Cine,0.0
53219,366499,Zeta Zinema,0.0
53220,366499,Movistar+,0.0
53226,11795,,0.0
53227,391975,Syfy,0.0
53228,391975,Cinetel Films,0.0
53229,391975,Zoo Creatives,0.0
53236,126889,Twentieth Century Fox Film Corporation,232380243.0
53241,126889,Scott Free Productions,232380243.0
53246,126889,Brandywine Productions,232380243.0
53251,126889,TSG Entertainment,232380243.0
53296,2459,Gaumont International,0.0
53297,2459,Les Productions de la Guéville,0.0
53298,347413,Trigger,0.0
53299,347413,Good Smile Company,0.0
53306,34311,Double Helix Films,0.0
53308,18051,Capital Arts Entertainment,0.0
53309,18051,Universal Studios Home Entertainment Family Productions,0.0
53310,18051,TE Encore Films,0.0
53314,27076,,0.0
53317,20004,Unified Film Organization (UFO),0.0
53318,20004,Epoch Productions,0.0
53319,211798,Aardman Animations,0.0
53321,19002,Renaissance Pictures,0.0
53324,27296,Shoot Productions,0.0
53325,27296,Full Moon Entertainment,0.0
53326,27296,Talos Entertainment,0.0
53333,19766,Walt Disney Pictures,0.0
53334,19766,Fountain Films,0.0
53341,15212,360 Pictures,0.0
53342,15212,Metro-Goldwyn-Mayer (MGM),0.0
53347,9711,FGM Entertainment,0.0
53348,9711,Metro-Goldwyn-Mayer (MGM),0.0
53353,20760,Walt Disney Pictures,0.0
53356,14611,Marvel Studios,7900000.0
53364,18500,Twentieth Century Fox Home Entertainment,0.0
53366,18500,David Evans Pictures,0.0
53372,26452,Cannon Group,10676194.0
53376,26452,Metro-Goldwyn-Mayer (MGM),10676194.0
53380,26452,Golan-Globus Productions,10676194.0
53384,26452,Cannon Italia Srl,10676194.0
